ip,time,method,path,status,size,referrer,user_agent,anomalous,category
104.194.24.33,2019-01-22 04:15:18.480,GET,/image/32574?name=pr465at1.jpg&wh=max,301,39423,https://www.zanbil.ir/m/filter/p29%2Cb103,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_3) AppleWebKit/534.55.3 (KHTML, like Gecko) Version/5.1.3 Safari/534.53.10",0,not anomalous
66.111.54.249,2019-01-22 04:15:18.751,GET,/image/11568/productModel/200x200,404,96745,https://www.zanbil.ir/m/product/30782/60550/%DA%A9%D8%AA%D8%B1%DB%8C-%D8%A8%D8%B1%D9%82%DB%8C-%DA%AF%D8%A7%D8%B3%D8%AA%D8%B1%D9%88%D8%A8%DA%A9-%D9%85%D8%AF%D9%84-42420,Dalvik/2.1.0 (Linux; U; Android 8.0.0; SM-A520F Build/R16NW),0,not anomalous
5.123.232.17,2019-01-22 04:15:19.194,GET,/image/44775/productModel/200x200,200,18301,https://www-zanbil-ir.cdn.ampproject.org/v/s/www.zanbil.ir/m/article/616/%D8%B9%D9%84%D8%AA-%D8%AE%D9%88%D8%A7%D8%A8-%D8%B1%D9%81%D8%AA%D9%86%D8%8C%DA%AF%D8%B2%DA%AF%D8%B2%D8%8C%D8%A8%DB%8C-%D8%AD%D8%B3%DB%8C-%D9%88-%D9%85%D9%88%D8%B1-%D9%85%D9%88%D8%B1-%D8%B4%D8%AF%D9%86-%D8%A7%D9%86%DA%AF%D8%B4%D8%AA%D8%A7%D9%86-%D8%AF%D8%B3%D8%AA-%D9%88-%D8%AF%D8%B1%D9%85%D8%A7%D9%86-%D8%A2%D9%86?amp_js_v=a2&amp_gsa=1&usqp=mq331AQCCAE%3D,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/600.2.5 (KHTML, like Gecko) Version/8.0.2 Safari/600.2.5 (Applebot/0.1; +http://www.apple.com/go/applebot)",0,not anomalous
5.62.206.249,2019-01-22 04:15:19.332,GET,/image/576/article/100x100,304,101270,https://www.zanbil.ir/m/product/28821/57721/%DA%AF%D9%88%D8%B4%DB%8C-%D9%85%D9%88%D8%A8%D8%A7%DB%8C%D9%84-%D8%A7%D9%BE%D9%84-%D9%85%D8%AF%D9%84-iPhone-7-128GB,Mozilla/5.0 (Android 8.0.0; Mobile; rv:62.0.3) Gecko/62.0.3 Firefox/62.0.3,0,not anomalous
66.249.83.93,2019-01-22 04:15:19.480,GET,/image/1210/mainSlide,200,146681,https://www.zanbil.ir/m/browse/fryer/%D8%B3%D8%B1%D8%AE-%DA%A9%D9%86,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_3) AppleWebKit/534.55.3 (KHTML, like Gecko) Version/5.1.3 Safari/534.53.10",0,not anomalous
54.36.148.211,2019-01-22 04:15:19.909,GET,/image/63300/productModel/200x200,404,142298,https://www.zanbil.ir/m/article/606/%D8%B9%D9%84%D8%AA-%D9%88-%D8%AF%D8%B1%D9%85%D8%A7%D9%86-%DA%AF%D8%B1%D8%AF%D9%86-%D8%AF%D8%B1%D8%AF-%28%D9%87%D9%85%D8%B1%D8%A7%D9%87-%D8%B3%D8%B1%D8%AF%D8%B1%D8%AF-%D9%88-%D8%B3%D8%B1%DA%AF%DB%8C%D8%AC%D9%87%29,"Mozilla/5.0 (Linux; Android 5.1; HTC Desire 728 dual sim) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.83 Mobile Safari/537.36",0,not anomalous
5.123.89.112,2019-01-22 04:15:20.281,GET,/image/19210/product/50x50,404,29114,https://www.zanbil.ir/m/browse/mixer/%D9%87%D9%85%D8%B2%D9%86,"Mozilla/5.0 (Linux; Android 6.0; ALE-L21 Build/HuaweiALE-L21) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.158 Mobile Safari/537.36",0,not anomalous
66.249.66.194,2019-01-22 04:15:20.415,GET,/image/6404/productModel/200x200,404,52580,https://znbl.ir/static/bundle-bundle_site_head.css,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_3) AppleWebKit/534.55.3 (KHTML, like Gecko) Version/5.1.3 Safari/534.53.10",0,not anomalous
31.56.96.51,2019-01-22 04:15:20.534,GET,/filter?f=p12129&page=21,301,75683,https://www.zanbil.ir/m/filter/p29%2Cb103,Mozilla/5.0 (Windows NT 6.1; rv:42.0) Gecko/20100101 Firefox/42.0,0,not anomalous
46.51.119.113,2019-01-22 04:15:20.744,GET,/image/61911/productModel/200x200,404,98668,https://www.zanbil.ir/,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36",0,not anomalous
54.36.148.211,2019-01-22 04:15:20.851,GET,/image/1191/article/100x100,404,8670,-,-,0,not anomalous
216.244.66.248,2019-01-22 04:15:21.276,GET,/filter/b3%2Cp48%2Cb32,302,40385,https://www.google.com/search?q=%D8%B3%D8%B1%D8%AE+%DA%A9%D9%86&ie=utf-8&oe=utf-8&client=firefox-b,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),0,not anomalous
207.46.13.136,2019-01-22 04:15:21.396,GET,/m/prepareSearch?phrase=,302,97689,"https://www.zanbil.ir/filter/p65,b1?page=1",Mozilla/5.0 (Windows NT 6.2; Win64; x64; rv:16.0)Gecko/16.0 Firefox/16.0,0,not anomalous
34.247.132.53,2019-01-22 04:15:21.701,GET,/image/63577/productModel/200x200,404,3470,https://www.google.com/,torob/5 CFNetwork/976 Darwin/18.2.0,0,not anomalous
157.55.39.245,2019-01-22 04:15:21.883,GET,/product/33396/64042/%D8%B3%D8%A7%D8%B9%D8%AA-%D9%85%DA%86%DB%8C-%D8%B9%D9%82%D8%B1%D8%A8%D9%87-%D8%A7%DB%8C-%D9%85%D8%B1%D8%AF%D8%A7%D9%86%D9%87-CASIO-%D9%85%D8%AF%D9%84-EFV-520BL-2AVUDF,301,148231,https://www.zanbil.ir/m/filter/p62%2Cb5?page=1,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",0,not anomalous
5.160.157.20,2019-01-22 04:15:22.154,GET,"/m/filter/b105,b113,b118,b126,b135,b136,b152,b168,b188,b192,b194,b213,b215,b216,b217,b218,b221,b226,b249,b258,b32,b35,b400,b41,b435,b442,b454,b482,b523,b542,b548,b574,b597,b598,b6,b645,b648,b656,b67,b679,b703,b723,b724,b74,b820,b854,b88,b880,b95,b99,stexists",304,96926,https://www.zanbil.ir/m/product/30782/60550/%DA%A9%D8%AA%D8%B1%DB%8C-%D8%A8%D8%B1%D9%82%DB%8C-%DA%AF%D8%A7%D8%B3%D8%AA%D8%B1%D9%88%D8%A8%DA%A9-%D9%85%D8%AF%D9%84-42420,"Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)",0,not anomalous
172.20.2.174,2019-01-22 04:15:22.605,GET,/image/577/article/100x100,200,43527,https://www.zanbil.ir/m/filter/p5767%2Ct156?name=%D9%85%D8%A7%D8%B4%DB%8C%D9%86-%D8%A7%D8%B5%D9%84%D8%A7%D8%AD&productType=electric-shavers,"Mozilla/5.0 (Linux; Android 6.0.1; SM-N915F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.99 Mobile Safari/537.36",0,not anomalous
17.58.102.43,2019-01-22 04:15:22.844,GET,"/filter/27|13%20%D9%85%DA%AF%D8%A7%D9%BE%DB%8C%DA%A9%D8%B3%D9%84,27|%DA%A9%D9%85%D8%AA%D8%B1%20%D8%A7%D8%B2%205%20%D9%85%DA%AF%D8%A7%D9%BE%DB%8C%DA%A9%D8%B3%D9%84,p53",302,183657,https://www.zanbil.ir/m/filter/p1233?page=1,"Mozilla/5.0 (Linux; Android 5.1.1; SM-G361H Build/LMY48B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.91 Mobile Safari/537.36",0,not anomalous
207.46.13.115,2019-01-22 04:15:23.270,GET,/image/62392/productModel/200x200,304,408,"https://www.zanbil.ir/filter/p65,b1?page=1","Mozilla/5.0 (iPhone; CPU iPhone OS 7_0 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11A465 Safari/9537.53 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)",0,not anomalous
66.249.64.66,2019-01-22 04:15:23.595,GET,/image/38760/productModel/200x200,404,72054,https://www.zanbil.ir/m/filter/p62?page=1,Dalvik/2.1.0 (Linux; U; Android 6.0; LG-K430 Build/MRA58K),0,not anomalous
204.18.198.248,2019-01-22 04:15:24.083,GET,/manifest.json,404,97542,https://www.zanbil.ir/m/filter/b113,"Mozilla/5.0 (Linux; Android 8.0.0; SAMSUNG SM-G950F Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/8.2 Chrome/63.0.3239.111 Mobile Safari/537.36",0,not anomalous
5.209.127.187,2019-01-22 04:15:24.323,GET,"/filter/stexists,p12601?page=1",304,84336,https://torob.com/p/d37f693e-45d3-4973-92e7-c0f3e769a0a9/%D8%B1%DB%8C%D8%B4-%D8%AA%D8%B1%D8%A7%D8%B4-%D9%81%DB%8C%D9%84%DB%8C%D9%BE%D8%B3-s7370/,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)",0,not anomalous
5.62.206.249,2019-01-22 04:15:24.653,GET,/filter/b571%2Cb288%2Cb514%2Cb19%2Cb519%2Cb508%2Cb202%2Cb373%2Cb362%2Cb445%2Cb227%2Cb389%2Cb95%2Cb120%2Cb238%2Cb598%2Cb185%2Cb469%2Cb105%2Cb326%2Cb573%2Cb50,404,156541,https://www-zanbil-ir.cdn.ampproject.org/v/s/www.zanbil.ir/m/article/594/-%D9%87%D9%86%D8%B1-%D9%85%D8%AC%D8%B3%D9%85%D9%87-%D8%B3%D8%A7%D8%B2%DB%8C?amp_js_v=a2&amp_gsa=1&usqp=mq331AQCCAE%3D,Dalvik/2.1.0 (Linux; U; Android 5.0.2; SM-A300H Build/LRX22G),0,not anomalous
5.78.180.75,2019-01-22 04:15:24.843,GET,/m/product/3597/2542/%D8%A2%D8%A8-%D9%BE%D8%B1%D8%AA%D9%82%D8%A7%D9%84-%DA%AF%DB%8C%D8%B1%DB%8C-%D8%AA%D9%81%D8%A7%D9%84-%D9%85%D8%AF%D9%84-8309,200,38075,https://www.zanbil.ir/m/product/33606/%D8%AA%D9%84%D9%88%DB%8C%D8%B2%DB%8C%D9%88%D9%86-%D8%A7%D9%84-%D8%A7%DB%8C-%D8%AF%DB%8C-%D8%B3%D8%A7%D9%85%D8%B3%D9%88%D9%86%DA%AF-%D9%85%D8%AF%D9%84-55NU8950-Ultra-HD-4K,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G955F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.99 Mobile Safari/537.36",0,not anomalous
130.185.74.243,2019-01-22 04:15:25.284,GET,/image/1/productType/240x180,304,78449,https://www.zanbil.ir/m/browse/cell-phone/%DA%AF%D9%88%D8%B4%DB%8C-%D9%85%D9%88%D8%A8%D8%A7%DB%8C%D9%84,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G955F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.99 Mobile Safari/537.36",0,not anomalous
46.51.119.113,2019-01-22 04:15:25.650,GET,/filter/b184%2Cb269%2Cb775,302,163935,https://www-zanbil-ir.cdn.ampproject.org/,Mozilla/5.0 (Windows NT 5.1; rv:8.0) Gecko/20100101 Firefox/8.0,0,not anomalous
54.36.148.135,2019-01-22 04:15:25.852,GET,/image/15133?name=q3888p.jpg&wh=200x200,200,44585,https://www.zanbil.ir/m/filter/b99%2Cp4510%2Cstexists%2Ct116,Mozilla/5.0 (Windows NT 6.1; rv:42.0) Gecko/20100101 Firefox/42.0,0,not anomalous
207.46.13.136,2019-01-22 04:15:26.319,GET,/image/33888?name=model-b2048u-1-.jpg&wh=200x200,304,56597,https://www.zanbil.ir/m/browse/cooking-tools/%D9%BE%D8%AE%D8%AA-%D9%88-%D9%BE%D8%B2,Dalvik/2.1.0 (Linux; U; Android 7.1.1; SM-J250F Build/NMF26X),0,not anomalous
54.36.149.17,2019-01-22 04:15:26.580,GET,/image/38782/productModel/200x200,304,112492,https://www.zanbil.ir/m/product/5820/6404/%D8%A2%D8%A8-%D9%BE%D8%B1%D8%AA%D9%82%D8%A7%D9%84-%DA%AF%DB%8C%D8%B1%DB%8C-%DA%AF%D8%A7%D8%B3%D8%AA%D8%B1%D9%88%D8%A8%DA%A9-%D9%85%D8%AF%D9%84-41138,Dalvik/2.1.0 (Linux; U; Android 7.1.1; SM-J250F Build/NMF26X),0,not anomalous
5.127.80.240,2019-01-22 04:15:26.949,GET,"/filter/stexists,p18562",200,153178,https://www.zanbil.ir/m/browse/mixer/%D9%87%D9%85%D8%B2%D9%86,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_2 like Mac OS X) AppleWebKit/603.2.4 (KHTML, like Gecko) Version/10.0 Mobile/14F89 Safari/602.1",0,not anomalous
46.51.119.113,2019-01-22 04:15:27.123,POST,"/filter/b1,p62",200,183829,https://www.zanbil.ir/m/browse/refrigerator-and-freezer/%DB%8C%D8%AE%DA%86%D8%A7%D9%84-%D9%81%D8%B1%DB%8C%D8%B2%D8%B1,"Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)",0,not anomalous
54.36.149.105,2019-01-22 04:15:27.610,GET,/static/images/guarantees/fastDelivery.png,404,85794,https://www.zanbil.ir/m/filter/p25%2Cb103%2Cb50,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/600.2.5 (KHTML, like Gecko) Version/8.0.2 Safari/600.2.5 (Applebot/0.1; +http://www.apple.com/go/applebot)",0,not anomalous
54.36.148.65,2019-01-22 04:15:28.048,GET,/static/images/guarantees/fastDelivery.png,302,153236,https://www.zanbil.ir/m/filter/p62?page=1,"Mozilla/5.0 (Linux; Android 5.0; SM-G900H Build/LRX21T) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.93 Mobile Safari/537.36",0,not anomalous
66.249.83.92,2019-01-22 04:15:28.540,GET,/product/24030,404,162880,https://www.zanbil.ir/m/browse/cooking-tools/%D9%BE%D8%AE%D8%AA-%D9%88-%D9%BE%D8%B2,Dalvik/2.1.0 (Linux; U; Android 5.0.2; SM-A300H Build/LRX22G),0,not anomalous
54.36.149.70,2019-01-22 04:15:28.739,GET,/image/1647/productModel/200x200,302,173976,https://www.zanbil.ir/m/filter/p62?page=1,Dalvik/1.6.0 (Linux; U; Android 4.2.2; HUAWEI G730-U10 Build/HuaweiG730-U10),0,not anomalous
54.36.149.35,2019-01-22 04:15:29.116,GET,/m/product/32574/62991/%D9%85%D8%A7%D8%B4%DB%8C%D9%86-%D8%A7%D8%B5%D9%84%D8%A7%D8%AD-%D8%B5%D9%88%D8%B1%D8%AA-%D9%BE%D8%B1%D9%86%D8%B3%D9%84%DB%8C-%D9%85%D8%AF%D9%84-PR465AT,302,167165,https://www.zanbil.ir/m/product/33606/%D8%AA%D9%84%D9%88%DB%8C%D8%B2%DB%8C%D9%88%D9%86-%D8%A7%D9%84-%D8%A7%DB%8C-%D8%AF%DB%8C-%D8%B3%D8%A7%D9%85%D8%B3%D9%88%D9%86%DA%AF-%D9%85%D8%AF%D9%84-55NU8950-Ultra-HD-4K,Mozilla/5.0 (compatible; AhrefsBot/6.1; +http://ahrefs.com/robot/),0,not anomalous
66.249.66.194,2019-01-22 04:15:29.318,GET,/image/32703/productType/120x90,404,149413,https://www.zanbil.ir/m/filter/b99%2Cp4510%2Cstexists%2Ct116,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G955F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.99 Mobile Safari/537.36",0,not anomalous
54.36.149.102,2019-01-22 04:15:29.494,GET,/image/6213/productType/240x180,304,84098,https://www.zanbil.ir/m/browse/refrigerator-and-freezer/%DB%8C%D8%AE%DA%86%D8%A7%D9%84-%D9%81%D8%B1%DB%8C%D8%B2%D8%B1,Googlebot-Image/1.0,0,not anomalous
54.36.149.92,2019-01-22 04:15:29.710,GET,/product/81900,304,5598,https://www.zanbil.ir/m/filter/p1233?page=1,-,0,not anomalous
54.36.148.197,2019-01-22 04:15:29.830,GET,/product/26694/61119/%D8%AF%D9%88%DA%86%D8%B1%D8%AE%D9%87-%DA%A9%D9%88%D9%87%D8%B3%D8%AA%D8%A7%D9%86-%D9%81%D9%88%D8%AC%DB%8C-%D9%85%D8%AF%D9%84-NEVADA-1.7-%282016%29,304,30393,https://www.zanbil.ir/m/filter/p2597?page=1,Dalvik/2.1.0 (Linux; U; Android 6.0.1; SM-J710F Build/MMB29K),0,not anomalous
207.46.13.136,2019-01-22 04:15:30.217,GET,/image/63600/productModel/200x200,301,172734,https://www.zanbil.ir/m/filter/p3?page=1,Dalvik/2.1.0 (Linux; U; Android 8.0.0; SM-A520F Build/R16NW),0,not anomalous
17.58.102.43,2019-01-22 04:15:30.713,GET,/image/11667/productModel/200x200,301,3074,https://www.zanbil.ir/m/browse/food-preparation/%D8%A2%D9%85%D8%A7%D8%AF%D9%87-%D8%B3%D8%A7%D8%B2%DB%8C-%D8%BA%D8%B0%D8%A7,Mozilla/5.0 (Windows NT 6.2; Win64; x64; rv:16.0)Gecko/16.0 Firefox/16.0,0,not anomalous
54.36.148.137,2019-01-22 04:15:31.122,GET,/m/product/30782/60550/%DA%A9%D8%AA%D8%B1%DB%8C-%D8%A8%D8%B1%D9%82%DB%8C-%DA%AF%D8%A7%D8%B3%D8%AA%D8%B1%D9%88%D8%A8%DA%A9-%D9%85%D8%AF%D9%84-42420,302,37650,https://www.zanbil.ir/m/filter/p2597?page=1,"Mozilla/5.0 (Linux; Android 5.1.1; SM-G361H Build/LMY48B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.91 Mobile Safari/537.36",0,not anomalous
5.209.200.218,2019-01-22 04:15:31.312,GET,/filter?f=b103%2Cb121%2Cb169,404,165289,https://www.zanbil.ir/m/filter/b99%2Cp4510%2Cstexists,torob/5 CFNetwork/976 Darwin/18.2.0,0,not anomalous
54.36.148.185,2019-01-22 04:15:31.789,GET,/m/filter/p25%2Cb103,302,61055,https://www.zanbil.ir/m/filter/p5767%2Ct156?name=%D9%85%D8%A7%D8%B4%DB%8C%D9%86-%D8%A7%D8%B5%D9%84%D8%A7%D8%AD&productType=electric-shavers,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36",0,not anomalous
54.36.148.197,2019-01-22 04:15:32.167,GET,/filter/www.zanbil.ir%2Cb879,302,64474,https://www.zanbil.ir/m/product/32574/62991/%D9%85%D8%A7%D8%B4%DB%8C%D9%86-%D8%A7%D8%B5%D9%84%D8%A7%D8%AD-%D8%B5%D9%88%D8%B1%D8%AA-%D9%BE%D8%B1%D9%86%D8%B3%D9%84%DB%8C-%D9%85%D8%AF%D9%84-PR465AT,Googlebot-Image/1.0,0,not anomalous
5.160.157.20,2019-01-22 04:15:32.504,GET,/product/14926,302,138613,https://www.zanbil.ir/m/filter/p62%2Cb5?page=1,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",0,not anomalous
54.36.148.72,2019-01-22 04:15:32.888,HEAD,/image/16937/productModel/200x200,301,165971,https://www.zanbil.ir/m/filter/p1233?page=1,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-E700H Build/LMY47X),0,not anomalous
5.209.200.218,2019-01-22 04:15:33.062,GET,/m/product/30774/%D9%85%D8%A7%D8%B4%DB%8C%D9%86-%D8%B8%D8%B1%D9%81%D8%B4%D9%88%DB%8C%DB%8C-%D8%B1%D9%88%D9%85%DB%8C%D8%B2%DB%8C-%D9%BE%D8%A7%DA%A9%D8%B4%D9%88%D9%85%D8%A7-%D9%85%D8%AF%D9%84-Front-Control-Countertop-Dishwasher-DTP-80960,302,116265,https://www.zanbil.ir/m/product/33978/64784/%DA%AF%D9%88%D8%B4%DB%8C-%D9%85%D9%88%D8%A8%D8%A7%DB%8C%D9%84-%D8%B3%D8%A7%D9%85%D8%B3%D9%88%D9%86%DA%AF-%D9%85%D8%AF%D9%84-Galaxy-A9-%282018%29-Dual-128GB-%28SM-A920%29,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_3) AppleWebKit/534.55.3 (KHTML, like Gecko) Version/5.1.3 Safari/534.53.10",0,not anomalous
95.81.118.56,2019-01-22 04:15:33.395,GET,/image/62139/productModel/200x200,200,62269,http://ptcnovin.com/viewads/9973433553DD74E139351D14HE076H36B44OC16O74553B435O7635656U565E515976B5HC2V5U73B7B76VZB60Z5E527C445497,Mozilla/5.0 (Windows NT 6.1; rv:42.0) Gecko/20100101 Firefox/42.0,0,not anomalous
46.51.119.113,2019-01-22 04:15:33.663,GET,/image/5/brand,404,45518,https://www.zanbil.ir/m/product/28821/57721/%DA%AF%D9%88%D8%B4%DB%8C-%D9%85%D9%88%D8%A8%D8%A7%DB%8C%D9%84-%D8%A7%D9%BE%D9%84-%D9%85%D8%AF%D9%84-iPhone-7-128GB,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",0,not anomalous
5.127.80.240,2019-01-22 04:15:33.904,GET,/product/4423?model=2194,200,176217,https://torob.com/,"Mozilla/5.0 (Linux; Android 5.1; HTC Desire 728 dual sim) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.83 Mobile Safari/537.36",0,not anomalous
54.36.148.14,2019-01-22 04:15:34.033,GET,/static/bundle-bundle_site_head.css,404,103435,https://www.zanbil.ir/m/product/3597/2542/%D8%A2%D8%A8-%D9%BE%D8%B1%D8%AA%D9%82%D8%A7%D9%84-%DA%AF%DB%8C%D8%B1%DB%8C-%D8%AA%D9%81%D8%A7%D9%84-%D9%85%D8%AF%D9%84-8309,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_2 like Mac OS X) AppleWebKit/603.2.4 (KHTML, like Gecko) Version/10.0 Mobile/14F89 Safari/602.1",0,not anomalous
54.36.148.14,2019-01-22 04:15:34.320,GET,/product/32798/63266/%DB%8C%D8%AE%DA%86%D8%A7%D9%84-%D9%81%D8%B1%DB%8C%D8%B2%D8%B1-%D8%B3%DB%8C%D9%86%D8%AC%D8%B1-%D9%85%D8%AF%D9%84-pearl-SR7,404,118952,"https://www.zanbil.ir/filter/p65,b1?page=0",Mozilla/5.0 (Windows NT 6.2; Win64; x64; rv:16.0)Gecko/16.0 Firefox/16.0,0,not anomalous
157.55.39.245,2019-01-22 04:15:34.424,GET,/image/64500/productModel/150x150,200,6539,https://znbl.ir/static/bundle-bundle_site_head.css,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),0,not anomalous
66.249.83.91,2019-01-22 04:15:34.553,GET,/product/29622/59056/%D8%AA%D8%B4%DA%A9-%DB%8C%DA%A9-%D9%86%D9%81%D8%B1%D9%87-%D8%AE%D9%88%D8%B4%D8%AE%D9%88%D8%A7%D8%A8-%D9%85%D8%AF%D9%84-%D8%B3%D9%88%D9%BE%D8%B1-%DA%A9%D9%84%D8%A7%D8%B3-%D9%87%D8%A7%D8%B1%D8%AF-%D8%B3%D8%A7%DB%8C%D8%B2-120*200,302,171847,https://www.zanbil.ir/m/filter/p3?page=1,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",0,not anomalous
54.36.149.86,2019-01-22 04:15:34.950,GET,/image/62465/productModel/200x200,302,40832,https://www.zanbil.ir/m/filter/p62%2Cb5,Barkrowler/0.9 (+http://www.exensa.com/crawl),0,not anomalous
31.56.96.51,2019-01-22 04:15:35.089,GET,"/m/filter/b105,b113,b118,b126,b135,b136,b152,b168,b180,b188,b192,b194,b209,b213,b215,b216,b217,b218,b221,b226,b249,b258,b270,b35,b4,b400,b41,b435,b442,b454,b482,b523,b542,b548,b574,b597,b598,b6,b645,b648,b656,b67,b679,b703,b723,b724,b74,b820,b854,b88,b880,b95,b99,stexists",304,89431,https://www.zanbil.ir/login/auth,Dalvik/2.1.0 (Linux; U; Android 6.0; LG-K430 Build/MRA58K),0,not anomalous
66.249.83.93,2019-01-22 04:15:35.325,GET,"/filter/stexists,p18555",404,110605,https://www.zanbil.ir/m/filter/p62%2Cb5?page=1,Mozilla/5.0 (Windows NT 5.1; rv:8.0) Gecko/20100101 Firefox/8.0,0,not anomalous
46.224.77.32,2019-01-22 04:15:35.435,GET,/m/article/606/%D8%B9%D9%84%D8%AA-%D9%88-%D8%AF%D8%B1%D9%85%D8%A7%D9%86-%DA%AF%D8%B1%D8%AF%D9%86-%D8%AF%D8%B1%D8%AF-%28%D9%87%D9%85%D8%B1%D8%A7%D9%87-%D8%B3%D8%B1%D8%AF%D8%B1%D8%AF-%D9%88-%D8%B3%D8%B1%DA%AF%DB%8C%D8%AC%D9%87%29,200,51191,https://www.zanbil.ir/m/filter/p25%2Cb103,Mozilla/5.0 (Windows NT 5.1; rv:8.0) Gecko/20100101 Firefox/8.0,0,not anomalous
66.249.83.91,2019-01-22 04:15:35.857,GET,/filter/b342%2Cb573%2Cb202%2Cb509%2Cb33%2Cb6%2Cb74,302,122287,https://www.zanbil.ir/m/filter/p62%2Cb5?page=1,Mozilla/5.0 (compatible; AhrefsBot/6.1; +http://ahrefs.com/robot/),0,not anomalous
54.36.149.41,2019-01-22 04:15:36.177,GET,/product/77690,302,168095,https://www.zanbil.ir/login/auth,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.7(KHTML, like Gecko) Chrome/16.0.912.36 Safari/535.7",0,not anomalous
207.46.13.104,2019-01-22 04:15:36.625,POST,/filter/b481%2Cb43%2Cb32%2Cb36%2Cb41%2Cb570%2Cb648%2Cb103%2Cb723%2Cb724%2Cb679%2Cb5%2Cb135%2Cb497%2Cb435%2Cb647%2Cb854%2Cb485%2Cb441%2Cb878%2Cb82%2Cb546%2Cb168%2Cb151%2Cb186%2Cb19%2Cb219%2Cb218%2Cb212%2Cb185%2Cb778%2Cb482%2Cb99%2Cb202%2Cb542%2Cb126%2Cb734%2Cb614%2Cb321%2Cb35%2Cb113%2Cb95%2Cb198%2Cb42%2Cb877%2Cb180%2Cb261%2Cp11893?page=13,404,43792,https://torob.com/p/d37f693e-45d3-4973-92e7-c0f3e769a0a9/%D8%B1%DB%8C%D8%B4-%D8%AA%D8%B1%D8%A7%D8%B4-%D9%81%DB%8C%D9%84%DB%8C%D9%BE%D8%B3-s7370/,"Mozilla/5.0 (iPhone; CPU iPhone OS 7_0 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11A465 Safari/9537.53 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)",0,not anomalous
